"","country","industry","certificates","iso","year"
"205873","Romania","Leather and leather products",0,"iso_22301","2022"
"205874","Singapore","Leather and leather products",0,"iso_22301","2022"
"205875","Spain","Leather and leather products",0,"iso_22301","2022"
"205876","Switzerland","Leather and leather products",0,"iso_22301","2022"
"205877","Taiwan, Province of China","Leather and leather products",0,"iso_22301","2022"
"205878","Tunisia","Leather and leather products",0,"iso_22301","2022"
"205879","United Arab Emirates","Leather and leather products",0,"iso_22301","2022"
"205880","United Kingdom of Great Britain and Northern Ireland","Leather and leather products",0,"iso_22301","2022"
"205881","Belgium","Manufacture of wood and wood products",0,"iso_22301","2022"
"205882","Brazil","Manufacture of wood and wood products",0,"iso_22301","2022"
"205883","Bulgaria","Manufacture of wood and wood products",0,"iso_22301","2022"
"205884","China","Manufacture of wood and wood products",0,"iso_22301","2022"
"205885","Denmark","Manufacture of wood and wood products",0,"iso_22301","2022"
"205886","Finland","Manufacture of wood and wood products",0,"iso_22301","2022"
"205887","France","Manufacture of wood and wood products",0,"iso_22301","2022"
"205888","Greece","Manufacture of wood and wood products",0,"iso_22301","2022"
"205889","Hong Kong","Manufacture of wood and wood products",0,"iso_22301","2022"
"205890","Italy","Manufacture of wood and wood products",0,"iso_22301","2022"
"205891","Japan","Manufacture of wood and wood products",0,"iso_22301","2022"
"205892","Macao","Manufacture of wood and wood products",0,"iso_22301","2022"
"205893","Micronesia (Federated States of)","Manufacture of wood and wood products",0,"iso_22301","2022"
"205894","Netherlands","Manufacture of wood and wood products",0,"iso_22301","2022"
"205895","Norway","Manufacture of wood and wood products",0,"iso_22301","2022"
"205896","Portugal","Manufacture of wood and wood products",0,"iso_22301","2022"
"205897","Romania","Manufacture of wood and wood products",0,"iso_22301","2022"
"205898","Singapore","Manufacture of wood and wood products",0,"iso_22301","2022"
"205899","Spain","Manufacture of wood and wood products",0,"iso_22301","2022"
"205900","Switzerland","Manufacture of wood and wood products",0,"iso_22301","2022"
"205901","Taiwan, Province of China","Manufacture of wood and wood products",0,"iso_22301","2022"
"205902","Tunisia","Manufacture of wood and wood products",0,"iso_22301","2022"
"205903","United Arab Emirates","Manufacture of wood and wood products",0,"iso_22301","2022"
"205904","United Kingdom of Great Britain and Northern Ireland","Manufacture of wood and wood products",0,"iso_22301","2022"
"205905","Belgium","Pulp, paper and paper products",0,"iso_22301","2022"
"205906","Brazil","Pulp, paper and paper products",0,"iso_22301","2022"
"205907","Bulgaria","Pulp, paper and paper products",0,"iso_22301","2022"
"205908","China","Pulp, paper and paper products",0,"iso_22301","2022"
"205909","Denmark","Pulp, paper and paper products",0,"iso_22301","2022"
"205910","Finland","Pulp, paper and paper products",0,"iso_22301","2022"
"205911","France","Pulp, paper and paper products",0,"iso_22301","2022"
"205912","Greece","Pulp, paper and paper products",0,"iso_22301","2022"
"205913","Hong Kong","Pulp, paper and paper products",0,"iso_22301","2022"
"205914","Italy","Pulp, paper and paper products",0,"iso_22301","2022"
"205915","Japan","Pulp, paper and paper products",0,"iso_22301","2022"
"205916","Macao","Pulp, paper and paper products",0,"iso_22301","2022"
"205917","Micronesia (Federated States of)","Pulp, paper and paper products",0,"iso_22301","2022"
"205918","Netherlands","Pulp, paper and paper products",0,"iso_22301","2022"
"205919","Norway","Pulp, paper and paper products",0,"iso_22301","2022"
"205920","Portugal","Pulp, paper and paper products",0,"iso_22301","2022"
"205921","Romania","Pulp, paper and paper products",0,"iso_22301","2022"
"205922","Singapore","Pulp, paper and paper products",0,"iso_22301","2022"
"205923","Spain","Pulp, paper and paper products",0,"iso_22301","2022"
"205924","Switzerland","Pulp, paper and paper products",0,"iso_22301","2022"
"205925","Taiwan, Province of China","Pulp, paper and paper products",0,"iso_22301","2022"
"205926","Tunisia","Pulp, paper and paper products",0,"iso_22301","2022"
"205927","United Arab Emirates","Pulp, paper and paper products",0,"iso_22301","2022"
"205928","United Kingdom of Great Britain and Northern Ireland","Pulp, paper and paper products",0,"iso_22301","2022"
"205929","Belgium","Publishing companies",0,"iso_22301","2022"
"205930","Brazil","Publishing companies",0,"iso_22301","2022"
"205931","Bulgaria","Publishing companies",0,"iso_22301","2022"
"205932","China","Publishing companies",0,"iso_22301","2022"
"205933","Denmark","Publishing companies",0,"iso_22301","2022"
"205934","Finland","Publishing companies",0,"iso_22301","2022"
"205935","France","Publishing companies",0,"iso_22301","2022"
"205936","Greece","Publishing companies",0,"iso_22301","2022"
"205937","Hong Kong","Publishing companies",0,"iso_22301","2022"
"205938","Italy","Publishing companies",0,"iso_22301","2022"
"205939","Japan","Publishing companies",0,"iso_22301","2022"
"205940","Macao","Publishing companies",0,"iso_22301","2022"
"205941","Micronesia (Federated States of)","Publishing companies",0,"iso_22301","2022"
"205942","Netherlands","Publishing companies",0,"iso_22301","2022"
"205943","Norway","Publishing companies",0,"iso_22301","2022"
"205944","Portugal","Publishing companies",0,"iso_22301","2022"
"205945","Romania","Publishing companies",0,"iso_22301","2022"
"205946","Singapore","Publishing companies",0,"iso_22301","2022"
"205947","Spain","Publishing companies",0,"iso_22301","2022"
"205948","Switzerland","Publishing companies",0,"iso_22301","2022"
"205949","Taiwan, Province of China","Publishing companies",0,"iso_22301","2022"
"205950","Tunisia","Publishing companies",0,"iso_22301","2022"
"205951","United Arab Emirates","Publishing companies",0,"iso_22301","2022"
"205952","United Kingdom of Great Britain and Northern Ireland","Publishing companies",0,"iso_22301","2022"
"205953","Belgium","Printing companies",0,"iso_22301","2022"
"205954","Brazil","Printing companies",0,"iso_22301","2022"
"205955","Bulgaria","Printing companies",0,"iso_22301","2022"
"205956","China","Printing companies",0,"iso_22301","2022"
"205957","Denmark","Printing companies",0,"iso_22301","2022"
"205958","Finland","Printing companies",0,"iso_22301","2022"
"205959","France","Printing companies",0,"iso_22301","2022"
"205960","Greece","Printing companies",0,"iso_22301","2022"
"205961","Hong Kong","Printing companies",0,"iso_22301","2022"
"205962","Italy","Printing companies",0,"iso_22301","2022"
"205963","Japan","Printing companies",0,"iso_22301","2022"
"205964","Macao","Printing companies",0,"iso_22301","2022"
"205965","Micronesia (Federated States of)","Printing companies",0,"iso_22301","2022"
"205966","Netherlands","Printing companies",0,"iso_22301","2022"
